1.02,1682424426.3074222
-0.36,1682424426.3134103
0.97,1682424426.320255
-0.38,1682424426.3254786
0.98,1682424426.3309226
-0.41,1682424426.3364596
1.01,1682424426.3424277
-0.44,1682424426.3474355
1.05,1682424426.3527236
-0.43,1682424426.360413
1.06,1682424426.3666024
-0.37,1682424426.3734243
0.98,1682424426.3785284
-0.3,1682424426.3844168
1.03,1682424426.3904202
-0.25,1682424426.3964143
0.96,1682424426.402418
-0.21,1682424426.409422
0.92,1682424426.414415
-0.18,1682424426.4226737
0.91,1682424426.4284098
-0.03,1682424426.4344254
1.07,1682424426.4404252
-0.07,1682424426.4464262
1.08,1682424426.451413
-0.14,1682424426.4575448
1.03,1682424426.4634254
-0.22,1682424426.4684136
0.97,1682424426.4754174
-0.28,1682424426.4818354
0.93,1682424426.489413
-0.64,1682424426.4946308
0.96,1682424426.49972
-0.85,1682424426.5054126
0.97,1682424426.5117207
-1.04,1682424426.5164092
1.01,1682424426.5234299
-1.24,1682424426.5288146
0.97,1682424426.533951
-1.5,1682424426.5424137
0.89,1682424426.5485423
-1.34,1682424426.5547695
0.84,1682424426.5612617
-1.18,1682424426.5659776
0.87,1682424426.572526
-1.13,1682424426.577727
0.9,1682424426.5826135
-1.14,1682424426.5894132
0.91,1682424426.5955846
-1.15,1682424426.6039555
0.92,1682424426.6105313
-1.21,1682424426.6154099
0.89,1682424426.6224272
-1.4,1682424426.6284873
0.93,1682424426.633557
-1.65,1682424426.6404097
0.99,1682424426.6455653
-1.99,1682424426.650493
0.96,1682424426.6585047
-2.43,1682424426.665412
0.97,1682424426.671425
-0.12,1682424426.6769927
1.01,1682424426.682425
-0.04,1682424426.6884122
1.0,1682424426.6951933
-0.03,1682424426.7009063
0.99,1682424426.7072794
-0.04,1682424426.7129183
0.99,1682424426.7189167
-0.04,1682424426.7263374
0.99,1682424426.731179
-0.74,1682424426.736908
0.91,1682424426.7429166
-1.21,1682424426.7479167
0.9,1682424426.7757032
-1.9,1682424426.7820063
0.91,1682424426.7900093
-2.06,1682424426.7957
0.99,1682424426.8010063
-1.42,1682424426.8070803
1.07,1682424426.8132854
1.09,1682424426.8190155
1.28,1682424426.8250015
1.08,1682424426.8300073
1.4,1682424426.8380039
3.98,1682424426.8464937
2.19,1682424426.8510048
3.99,1682424426.857022
2.18,1682424426.863013
3.99,1682424426.8680801
1.25,1682424426.8750174
3.99,1682424426.8802378
0.47,1682424426.8871255
3.86,1682424426.893005
0.36,1682424426.9000034
2.06,1682424426.9080145
-0.16,1682424426.9132733
1.71,1682424426.9180086
-0.84,1682424426.924414
1.54,1682424426.9301004
-1.16,1682424426.9350064
1.74,1682424426.941388
-0.95,1682424426.946006
2.15,1682424426.9520156
0.42,1682424426.9590104
2.49,1682424426.964216
2.42,1682424427.0150027
1.54,1682424427.0240128
0.77,1682424427.029586
0.88,1682424427.0350127
0.49,1682424427.0412097
1.07,1682424427.0471156
1.75,1682424427.053004
1.4,1682424427.0601492
2.26,1682424427.0650651
0.51,1682424427.0710154
1.13,1682424427.0800066
-1.27,1682424427.0870051
1.26,1682424427.0930057
-1.32,1682424427.0982053
1.12,1682424427.1040032
-1.11,1682424427.1110175
1.16,1682424427.11709
-0.81,1682424427.1250098
0.98,1682424427.1311865
-0.48,1682424427.13802
1.07,1682424427.1441972
0.39,1682424427.195375
1.41,1682424427.2010102
0.38,1682424427.2070053
0.73,1682424427.2554615
0.49,1682424427.261444
0.72,1682424427.26745
0.72,1682424427.2734468
1.02,1682424427.2787957
0.85,1682424427.2845972
1.05,1682424427.2894459
-2.2,1682424427.2959256
1.33,1682424427.3019874
-2.1,1682424427.3074443
1.32,1682424427.3154604
-1.39,1682424427.3224466
0.89,1682424427.329457
-1.28,1682424427.335076
0.82,1682424427.34144
-1.0,1682424427.3466227
0.99,1682424427.3524463
-0.79,1682424427.3584447
1.08,1682424427.3645358
-0.77,1682424427.3694408
1.08,1682424427.3785641
-0.8,1682424427.384445
0.94,1682424427.3914583
-0.82,1682424427.3974402
0.9,1682424427.4035687
-0.77,1682424427.4094517
0.89,1682424427.4147277
-0.71,1682424427.42045
0.87,1682424427.4269645
-0.74,1682424427.4324653
0.87,1682424427.4416041
-0.86,1682424427.4474554
0.98,1682424427.4544592
-0.91,1682424427.4604511
1.02,1682424427.4658155
-0.87,1682424427.4716294
0.99,1682424427.4775016
-0.84,1682424427.4825473
0.97,1682424427.489462
-0.8,1682424427.49561
0.96,1682424427.5044458
-0.9,1682424427.5106313
1.0,1682424427.5154462
-1.02,1682424427.5218217
0.93,1682424427.5274615
-1.16,1682424427.5327725
0.89,1682424427.5394642
-1.3,1682424427.545446
0.91,1682424427.5514648
-1.4,1682424427.559467
0.94,1682424427.5666428
-1.52,1682424427.5735445
0.91,1682424427.5784435
-1.48,1682424427.5845156
0.89,1682424427.5904624
-1.41,1682424427.596636
0.9,1682424427.6014624
-1.21,1682424427.6074505
0.9,1682424427.6164424
-0.89,1682424427.6246574
0.89,1682424427.6304562
-0.58,1682424427.636752
0.86,1682424427.6427476
-0.61,1682424427.6487622
0.9,1682424427.654811
-0.61,1682424427.6610363
0.92,1682424427.6662724
-0.66,1682424427.6727571
0.87,1682424427.6800263
-0.88,1682424427.6869814
0.94,1682424427.693762
-0.95,1682424427.698876
1.05,1682424427.7047522
-1.01,1682424427.7111576
1.0,1682424427.7160127
-1.11,1682424427.722771
0.97,1682424427.7287683
-1.41,1682424427.733751
0.95,1682424427.744043
-1.91,1682424427.7491398
0.97,1682424427.7557747
-0.01,1682424427.760763
0.99,1682424427.7667632
-0.01,1682424427.7722175
0.99,1682424427.7777493
-0.01,1682424427.783832
0.99,1682424427.7908976
-0.02,1682424427.7987494
0.99,1682424427.8059332
-0.14,1682424427.8121252
0.94,1682424427.817753
-1.09,1682424427.8237734
1.0,1682424427.8287742
-1.52,1682424427.83477
1.05,1682424427.8408196
-1.07,1682424427.84688
1.09,1682424427.8520675
0.18,1682424427.8597684
1.19,1682424427.8657684
1.25,1682424427.8718817
1.28,1682424427.877873
1.29,1682424427.8837864
1.67,1682424427.8897512
3.0,1682424427.8957653
1.83,1682424427.900766
3.87,1682424427.9077568
1.79,1682424427.9130623
3.99,1682424427.9208894
2.03,1682424427.92877
3.99,1682424427.9339318
1.81,1682424427.940753
3.99,1682424427.9469957
0.14,1682424427.9525065
3.7,1682424427.9577546
0.06,1682424427.9637523
2.97,1682424427.9687665
0.34,1682424427.9757643
2.15,1682424427.9838881
0.51,1682424427.9897623
1.59,1682424427.9959753
0.55,1682424428.0017545
1.43,1682424428.0079
-0.24,1682424428.0140126
1.19,1682424428.0197551
1.01,1682424428.0272052
1.07,1682424428.0327895
1.61,1682424428.0397549
1.31,1682424428.0468109
1.66,1682424428.0521421
1.22,1682424428.0588634
1.79,1682424428.0639977
1.0,1682424428.0697675
1.72,1682424428.0757632
0.61,1682424428.081752
1.0,1682424428.086766
0.2,1682424428.0927644
0.45,1682424428.099866
0.01,1682424428.1070542
0.38,1682424428.1137483
0.13,1682424428.1209996
0.39,1682424428.1271262
0.84,1682424428.1327412
1.4,1682424428.1386862
1.09,1682424428.1437125
2.02,1682424428.149706
0.97,1682424428.1576855
1.65,1682424428.164698
0.54,1682424428.1706827
0.34,1682424428.1769714
-0.04,1682424428.1820207
-0.08,1682424428.187701
0.36,1682424428.1937387
1.82,1682424428.1976893
0.32,1682424428.2046893
1.82,1682424428.2107005
-0.1,1682424428.2157598
1.23,1682424428.2237005
-0.19,1682424428.2301342
1.24,1682424428.23553
-0.07,1682424428.2409334
1.54,1682424428.2468765
-0.3,1682424428.2526953
1.2,1682424428.2587352
-0.44,1682424428.2639875
0.99,1682424428.2692578
-0.64,1682424428.2756877
0.81,1682424428.2827053
-0.8,1682424428.2896972
0.64,1682424428.2956967
-0.91,1682424428.300689
0.65,1682424428.3066914
-1.15,1682424428.311769
0.89,1682424428.3177733
-1.24,1682424428.3236957
0.98,1682424428.328682
-1.33,1682424428.335711
1.05,1682424428.3426847
-1.51,1682424428.3487985
0.97,1682424428.3559096
-1.68,1682424428.360704
0.63,1682424428.3660119
-1.91,1682424428.3727064
0.27,1682424428.377686
-1.94,1682424428.3833447
0.77,1682424428.3897383
-1.9,1682424428.3956885
1.14,1682424428.4026845
-1.91,1682424428.4087315
0.96,1682424428.4167974
-1.97,1682424428.4418335
0.82,1682424428.4736826
-1.4,1682424428.499687
1.65,1682424428.5136833
-1.24,1682424428.5260158
1.37,1682424428.5365129
-1.07,1682424428.5391388
1.11,1682424428.5421202
-0.82,1682424428.5435789
1.1,1682424428.5465775
-0.74,1682424428.5490983
1.02,1682424428.5556905
-0.53,1682424428.558005
0.98,1682424428.5607505
-0.39,1682424428.5635753
1.06,1682424428.565576
-0.37,1682424428.5685828
1.06,1682424428.5715775
-0.49,1682424428.5735762
0.97,1682424428.5755782
-0.77,1682424428.5785797
